purpose,mode,period,area,traveller_type,trip_rate,tt_desc
HBW,PT,AM,5,12,0.268,"males in full time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,13,0.103,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,14,0.580,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,15,0.310,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,16,0.145,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,17,0.440,"males in part time employment (16 to 74), in 1 adult households with no car"
HBW,PT,AM,5,18,0.079,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,5,19,0.515,"males in part time employment (16 to 74), in 2 adult households with no car"
HBW,PT,AM,5,20,0.043,"males in part time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,21,0.014,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,22,0.492,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,23,0.060,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,24,0.085,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,25,0.029,"male students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,5,26,0.005,"male students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,5,27,0.042,"male students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,5,28,0.021,"male students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,29,0.010,"male students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,30,0.035,"male students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,31,0.018,"male students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,32,0.017,"male students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,33,0.011,"male not employed / students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,5,34,0.006,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,5,35,0.024,"male not employed / students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,5,36,0.000,"male not employed / students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,37,0.005,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,38,0.049,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,39,0.020,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,40,0.000,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,41,0.007,"male 75+, in 1 adult households with no car"
HBW,PT,AM,5,42,0.004,"male 75+, in 1 adult households with one car"
HBW,PT,AM,5,43,0.011,"male 75+, in 2 adult households with no car"
HBW,PT,AM,5,44,0.011,"male 75+, in 2 adult households with one car"
HBW,PT,AM,5,45,0.005,"male 75+, in 2 adult households with two plus cars"
HBW,PT,AM,5,46,0.015,"male 75+, in 3+ adult households with no car"
HBW,PT,AM,5,47,0.031,"male 75+, in 3+ adult households with one car"
HBW,PT,AM,5,48,0.013,"male 75+, in 3+ adult households with two plus cars"
HBW,PT,AM,5,49,0.711,"females in full time employment (16 to 74), in 1 adult households with no car"
HBW,PT,AM,5,50,0.113,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,5,51,1.023,"females in full time employment (16 to 74), in 2 adult households with no car"
HBW,PT,AM,5,52,0.363,"females in full time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,53,0.090,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,54,0.957,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,55,0.491,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,56,0.206,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,57,0.317,"females in part time employment (16 to 74), in 1 adult households with no car"
HBW,PT,AM,5,58,0.029,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,5,59,0.367,"females in part time employment (16 to 74), in 2 adult households with no car"
HBW,PT,AM,5,60,0.144,"females in part time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,61,0.036,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,62,0.464,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,63,0.140,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,64,0.061,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,65,0.034,"female students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,5,66,0.006,"female students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,5,67,0.049,"female students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,5,68,0.026,"female students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,69,0.012,"female students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,70,0.041,"female students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,71,0.023,"female students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,72,0.020,"female students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,73,0.006,"female not employed / students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,5,74,0.003,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,5,75,0.010,"female not employed / students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,5,76,0.005,"female not employed / students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,5,77,0.003,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,5,78,0.018,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,5,79,0.030,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,5,80,0.011,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,5,81,0.003,"female 75+, in 1 adult households with no car"
HBW,PT,AM,5,82,0.002,"female 75+, in 1 adult households with one or more cars"
HBW,PT,AM,5,83,0.005,"female 75+, in 2 adult households with no car"
HBW,PT,AM,5,84,0.005,"female 75+, in 2 adult households with one car"
HBW,PT,AM,5,85,0.002,"female 75+, in 2 adult households with two plus cars"
HBW,PT,AM,5,86,0.007,"female 75+, in 3+ adult households with no car"
HBW,PT,AM,5,87,0.013,"female 75+, in 3+ adult households with one car"
HBW,PT,AM,5,88,0.005,"female 75+, in 3+ adult households with two plus cars"
HBW,PT,AM,6,1,0.004,"Children (0 to 15), in 1 adult household with no car"
HBW,PT,AM,6,2,0.001,"Children (0 to 15),in 1 adult household with one or more cars"
HBW,PT,AM,6,3,0.005,"Children (0 to 15), in 2 adult household with no car"
HBW,PT,AM,6,4,0.001,"Children (0 to 15), in 2 adult household with one car"
HBW,PT,AM,6,5,0.001,"Children (0 to 15), in 2 adult household with two or more cars"
HBW,PT,AM,6,6,0.002,"Children (0 to 15), in 3+ adult household with no car"
HBW,PT,AM,6,7,0.009,"Children (0 to 15), in 3+ adult household with one car"
HBW,PT,AM,6,8,0.003,"Children (0 to 15), in 3+ adult household with two or more cars"
HBW,PT,AM,6,9,0.497,"males in full time employment (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,10,0.067,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,11,0.556,"males in full time employment (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,12,0.140,"males in full time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,13,0.049,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,14,0.519,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,15,0.314,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,16,0.118,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,17,0.377,"males in part time employment (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,18,0.051,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,19,0.364,"males in part time employment (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,20,0.103,"males in part time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,21,0.038,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,22,0.410,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,23,0.206,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,24,0.019,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,25,0.024,"male students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,26,0.003,"male students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,27,0.029,"male students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,28,0.011,"male students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,29,0.006,"male students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,30,0.028,"male students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,31,0.016,"male students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,32,0.011,"male students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,33,0.009,"male not employed / students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,34,0.003,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,35,0.015,"male not employed / students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,36,0.010,"male not employed / students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,37,0.003,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,38,0.039,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,39,0.053,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,40,0.014,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,41,0.005,"male 75+, in 1 adult households with no car"
HBW,PT,AM,6,42,0.002,"male 75+, in 1 adult households with one car"
HBW,PT,AM,6,43,0.006,"male 75+, in 2 adult households with no car"
HBW,PT,AM,6,44,0.005,"male 75+, in 2 adult households with one car"
HBW,PT,AM,6,45,0.003,"male 75+, in 2 adult households with two plus cars"
HBW,PT,AM,6,46,0.011,"male 75+, in 3+ adult households with no car"
HBW,PT,AM,6,47,0.024,"male 75+, in 3+ adult households with one car"
HBW,PT,AM,6,48,0.007,"male 75+, in 3+ adult households with two plus cars"
HBW,PT,AM,6,49,0.456,"females in full time employment (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,50,0.104,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,51,0.471,"females in full time employment (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,52,0.190,"females in full time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,53,0.090,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,54,0.485,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,55,0.378,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,56,0.116,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,57,0.353,"females in part time employment (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,58,0.048,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,59,0.367,"females in part time employment (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,60,0.066,"females in part time employment (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,61,0.017,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,62,0.427,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,63,0.072,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,64,0.034,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,65,0.029,"female students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,66,0.004,"female students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,67,0.034,"female students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,68,0.014,"female students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,69,0.008,"female students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,70,0.033,"female students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,71,0.020,"female students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,72,0.013,"female students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,73,0.004,"female not employed / students (16 to 74), in 1 adult households with no car"
HBW,PT,AM,6,74,0.002,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBW,PT,AM,6,75,0.007,"female not employed / students (16 to 74), in 2 adult households with no car"
HBW,PT,AM,6,76,0.006,"female not employed / students (16 to 74), in 2 adult households with one car"
HBW,PT,AM,6,77,0.002,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBW,PT,AM,6,78,0.014,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBW,PT,AM,6,79,0.025,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBW,PT,AM,6,80,0.007,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBW,PT,AM,6,81,0.002,"female 75+, in 1 adult households with no car"
HBW,PT,AM,6,82,0.001,"female 75+, in 1 adult households with one or more cars"
