purpose,mode,period,area,work_type,traveller_type,trip_rate,tt_desc
HBW,Car,OP,6,WBC,9,0.20725848,"males in full time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,6,WBC,10,0.58856094,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,6,WBC,11,0.36137376,"males in full time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,6,WBC,12,0.831691081,"males in full time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,6,WBC,13,0.59520384,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,6,WBC,14,0.55003212,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,6,WBC,15,0.920705941,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,6,WBC,16,0.781205041,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,6,WBC,17,0.15677244,"males in part time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,6,WBC,18,0.30291624,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,6,WBC,19,0.17670114,"males in part time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,6,WBC,20,0.48360312,"males in part time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,6,WBC,21,0.2922876,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,6,WBC,22,0.43444566,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,6,WBC,23,0.44906004,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,6,WBC,24,0.2192157,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,6,WBC,49,0.18998694,"females in full time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,6,WBC,50,0.3255021,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,6,WBC,51,0.22851576,"females in full time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,6,WBC,52,0.48891744,"females in full time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,6,WBC,53,0.23648724,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,6,WBC,54,0.51416046,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,6,WBC,55,0.3188592,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,6,WBC,56,0.36801666,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,6,WBC,57,0.14747238,"females in part time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,6,WBC,58,0.28431612,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,6,WBC,59,0.17802972,"females in part time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,6,WBC,60,0.2125728,"females in part time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,6,WBC,61,0.15012954,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,6,WBC,62,0.4517172,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,6,WBC,63,0.15012954,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,6,WBC,64,0.17005824,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,ALL,1,0.001,"Children (0 to 15), in 1 adult household with no car"
HBW,Car,OP,7,ALL,2,0.005,"Children (0 to 15),in 1 adult household with one or more cars"
HBW,Car,OP,7,ALL,3,0.001,"Children (0 to 15), in 2 adult household with no car"
HBW,Car,OP,7,ALL,4,0.024,"Children (0 to 15), in 2 adult household with one car"
HBW,Car,OP,7,ALL,5,0.007,"Children (0 to 15), in 2 adult household with two or more cars"
HBW,Car,OP,7,ALL,6,0,"Children (0 to 15), in 3+ adult household with no car"
HBW,Car,OP,7,ALL,7,0.018,"Children (0 to 15), in 3+ adult household with one car"
HBW,Car,OP,7,ALL,8,0.012,"Children (0 to 15), in 3+ adult household with two or more cars"
HBW,Car,OP,7,WAH,9,0,"males in full time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WAH,10,0,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WAH,11,0,"males in full time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WAH,12,0,"males in full time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WAH,13,0,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WAH,14,0,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WAH,15,0,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WAH,16,0,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,WAH,17,0,"males in part time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WAH,18,0,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WAH,19,0,"males in part time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WAH,20,0,"males in part time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WAH,21,0,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WAH,22,0,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WAH,23,0,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WAH,24,0,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,ALL,25,0.006,"male students (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,ALL,26,0.015,"male students (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,ALL,27,0.008,"male students (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,ALL,28,0.036,"male students (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,ALL,29,0.037,"male students (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,ALL,30,0.006,"male students (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,ALL,31,0.031,"male students (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,ALL,32,0.041,"male students (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,ALL,33,0.002,"male not employed / students (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,ALL,34,0.013,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,ALL,35,0.004,"male not employed / students (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,ALL,36,0.026,"male not employed / students (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,ALL,37,0.014,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,ALL,38,0.008,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,ALL,39,0.098,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,ALL,40,0.05,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,ALL,41,0.001,"male 75+, in 1 adult households with no car"
HBW,Car,OP,7,ALL,42,0.008,"male 75+, in 1 adult households with one car"
HBW,Car,OP,7,ALL,43,0.001,"male 75+, in 2 adult households with no car"
HBW,Car,OP,7,ALL,44,0.012,"male 75+, in 2 adult households with one car"
HBW,Car,OP,7,ALL,45,0.013,"male 75+, in 2 adult households with two plus cars"
HBW,Car,OP,7,ALL,46,0.002,"male 75+, in 3+ adult households with no car"
HBW,Car,OP,7,ALL,47,0.038,"male 75+, in 3+ adult households with one car"
HBW,Car,OP,7,ALL,48,0.022,"male 75+, in 3+ adult households with two plus cars"
HBW,Car,OP,7,WAH,49,0,"females in full time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WAH,50,0,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WAH,51,0,"females in full time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WAH,52,0,"females in full time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WAH,53,0,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WAH,54,0,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WAH,55,0,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WAH,56,0,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,WAH,57,0,"females in part time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WAH,58,0,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WAH,59,0,"females in part time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WAH,60,0,"females in part time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WAH,61,0,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WAH,62,0,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WAH,63,0,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WAH,64,0,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,ALL,65,0.007,"female students (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,ALL,66,0.019,"female students (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,ALL,67,0.009,"female students (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,ALL,68,0.044,"female students (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,ALL,69,0.045,"female students (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,ALL,70,0.007,"female students (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,ALL,71,0.039,"female students (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,ALL,72,0.05,"female students (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,ALL,73,0.001,"female not employed / students (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,ALL,74,0.007,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,ALL,75,0.002,"female not employed / students (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,ALL,76,0.016,"female not employed / students (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,ALL,77,0.009,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,ALL,78,0.003,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,ALL,79,0.046,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,ALL,80,0.023,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,ALL,81,0,"female 75+, in 1 adult households with no car"
HBW,Car,OP,7,ALL,82,0.004,"female 75+, in 1 adult households with one or more cars"
HBW,Car,OP,7,ALL,83,0.001,"female 75+, in 2 adult households with no car"
HBW,Car,OP,7,ALL,84,0.006,"female 75+, in 2 adult households with one car"
HBW,Car,OP,7,ALL,85,0.005,"female 75+, in 2 adult households with two plus cars"
HBW,Car,OP,7,ALL,86,0.001,"female 75+, in 3+ adult households with no car"
HBW,Car,OP,7,ALL,87,0.015,"female 75+, in 3+ adult households with one car"
HBW,Car,OP,7,ALL,88,0.008,"female 75+, in 3+ adult households with two plus cars"
HBW,Car,OP,7,WBC,9,0.15544386,"males in full time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WBC,10,0.597861,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WBC,11,0.17404398,"males in full time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WBC,12,0.758619181,"males in full time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WBC,13,0.58723236,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WBC,14,0.13551516,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WBC,15,1.019020861,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WBC,16,0.676247221,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,WBC,17,0.12222936,"males in part time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WBC,18,0.30823056,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WBC,19,0.13020084,"males in part time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WBC,20,0.41983128,"males in part time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WBC,21,0.29494476,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WBC,22,0.11027214,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WBC,23,0.52877484,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WBC,24,0.3587166,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,WBC,49,0.14215806,"females in full time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WBC,50,0.24711588,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WBC,51,0.16208676,"females in full time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WBC,52,0.25774452,"females in full time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WBC,53,0.22718718,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WBC,54,0.1262151,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WBC,55,0.3122163,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WBC,56,0.28431612,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBW,Car,OP,7,WBC,57,0.1129293,"females in part time employment (16 to 74), in 1 adult households with no car"
HBW,Car,OP,7,WBC,58,0.29095902,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBW,Car,OP,7,WBC,59,0.13152942,"females in part time employment (16 to 74), in 2 adult households with no car"
HBW,Car,OP,7,WBC,60,0.19662984,"females in part time employment (16 to 74), in 2 adult households with one car"
HBW,Car,OP,7,WBC,61,0.17802972,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBW,Car,OP,7,WBC,62,0.11558646,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBW,Car,OP,7,WBC,63,0.5580036,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBW,Car,OP,7,WBC,64,0.20194416,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
